sales_order_id,project_id,material_id,order_type,order_status,payment_status,customer_name,customer_type,sales_rep_id,order_date,delivery_date,quantity,unit_price,revenue,cogs,gross_margin,margin_pct,tax_rate,tax_amount,total_amount,currency,delivery_terms,description,created_date
SO-2019-0000090,PRJ-2022-00052,MAT-00000806,STANDARD,CONFIRMED,PAID,"Matthews, Smith and Hubbard",INTERNAL,EMP-000461,2019-04-17,2019-09-28,392,329.85,129301.37,79798.67,49502.7,38.28,0.15,19395.21,148696.58,EUR,CIF,Office several compare million.,2019-04-17
SO-2025-0000091,PRJ-2020-00152,MAT-00000808,STANDARD,CLOSED,BILLED,Moon-White,INTERNAL,EMP-000746,2025-02-26,2025-03-18,129,536.9,69259.55,43806.53,25453.02,36.75,0.0,0.0,69259.55,SAR,FOB,Job sport why like impact fly.,2025-02-26
SO-2023-0000092,PRJ-2022-00332,MAT-00000017,STANDARD,CONFIRMED,PARTIALLY_PAID,Hodge LLC,EXTERNAL,EMP-000216,2023-08-18,2023-12-02,33,7757.85,256008.9,160879.15,95129.75,37.16,0.05,12800.44,268809.34,SAR,DAP,Really explain war spend nearly.,2023-08-18
SO-2020-0000093,PRJ-2020-00969,MAT-00000630,BLANKET,CANCELLED,UNBILLED,Miller-King,INTERNAL,EMP-000045,2020-11-25,2020-12-16,155,134.76,20887.8,15973.44,4914.36,23.53,0.05,1044.39,21932.19,SAR,DDP,Wife identify method.,2020-11-25
SO-2022-0000094,PRJ-2019-00703,MAT-00000111,BLANKET,DELIVERED,OVERDUE,Sandoval PLC,EXTERNAL,EMP-000623,2022-03-06,2022-05-29,76,481.92,36625.75,24924.85,11700.9,31.95,0.0,0.0,36625.75,USD,FCA,Including could gun series personal.,2022-03-06
SO-2021-0000095,PRJ-2022-00391,MAT-00000612,STANDARD,DELIVERED,PARTIALLY_PAID,Harris PLC,GOVERNMENT,EMP-000665,2021-11-30,2022-05-04,59,563.57,33250.92,26543.35,6707.57,20.17,0.15,4987.64,38238.56,SAR,DDP,Until just recognize.,2021-11-30
SO-2020-0000096,PRJ-2019-00424,MAT-00000348,STANDARD,CLOSED,PARTIALLY_PAID,Johnson Ltd,INTERNAL,EMP-000591,2020-03-19,2020-08-01,131,50.88,6665.68,4520.2,2145.48,32.19,0.05,333.28,6998.96,USD,EXW,Son report financial add impact different.,2020-03-19
SO-2022-0000097,PRJ-2023-00099,MAT-00000763,STANDARD,CONFIRMED,UNBILLED,Murray Inc,EXTERNAL,EMP-000907,2022-12-10,2023-01-24,288,324.15,93356.47,78340.66,15015.81,16.08,0.05,4667.82,98024.29,EUR,DDP,Marriage respond meeting.,2022-12-10
SO-2025-0000098,PRJ-2022-00938,MAT-00000739,CREDIT_NOTE,DELIVERED,PARTIALLY_PAID,Perry-Olson,INTERNAL,EMP-000058,2025-12-03,2026-04-19,109,812.6,-88573.05,-65940.83,22632.22,25.55,0.0,0.0,-88573.05,SAR,DAP,During necessary himself two meet these.,2025-12-03
SO-2021-0000099,PRJ-2023-00118,MAT-00000781,STANDARD,CLOSED,PAID,Hill Group,EXTERNAL,EMP-000398,2021-11-11,2022-05-08,420,143.66,60335.15,50900.94,9434.21,15.64,0.15,9050.27,69385.42,USD,FCA,Various meet star executive fear.,2021-11-11
SO-2025-0000100,PRJ-2023-00711,MAT-00000274,STANDARD,CLOSED,PARTIALLY_PAID,"Carpenter, Keller and Grimes",EXTERNAL,EMP-000030,2025-03-15,2025-08-20,4,10528.33,42113.32,28845.78,13267.54,31.5,0.0,0.0,42113.32,SAR,FCA,Mrs generation necessary myself lay.,2025-03-15
SO-2024-0000101,PRJ-2020-00996,MAT-00000032,BLANKET,IN_PROGRESS,PARTIALLY_PAID,Kane-Pollard,EXTERNAL,EMP-000105,2024-06-15,2024-11-21,190,37.71,7164.86,4909.53,2255.33,31.48,0.05,358.24,7523.1,EUR,FOB,Occur do simply analysis.,2024-06-15
SO-2020-0000102,PRJ-2021-00773,MAT-00000633,BLANKET,IN_PROGRESS,PAID,"Kennedy, Mcintyre and James",GOVERNMENT,EMP-000057,2020-05-19,2020-07-27,227,140.34,31857.62,22982.58,8875.04,27.86,0.05,1592.88,33450.5,SAR,DDP,Manager already maybe.,2020-05-19
SO-2019-0000103,PRJ-2020-00291,MAT-00000695,STANDARD,DELIVERED,PARTIALLY_PAID,"Rivera, Garcia and Kirk",EXTERNAL,EMP-000828,2019-01-04,2019-03-11,307,116.64,35808.06,23458.92,12349.14,34.49,0.0,0.0,35808.06,SAR,FOB,Moment lead reveal.,2019-01-04
SO-2025-0000104,PRJ-2021-00262,MAT-00000297,STANDARD,DELIVERED,PARTIALLY_PAID,Pitts-Booker,EXTERNAL,EMP-000457,2025-04-28,2025-09-17,273,65.83,17972.25,11363.79,6608.46,36.77,0.15,2695.84,20668.09,USD,CIF,Light wide full.,2025-04-28
SO-2019-0000105,PRJ-2021-00407,MAT-00000883,STANDARD,DRAFT,OVERDUE,"Sanders, Miller and Murphy",GOVERNMENT,EMP-000909,2019-10-21,2020-02-15,295,159.35,47007.92,38336.25,8671.67,18.45,0.05,2350.4,49358.32,SAR,EXW,Here first responsibility service their along.,2019-10-21
SO-2022-0000106,PRJ-2021-00022,MAT-00000990,STANDARD,CANCELLED,UNBILLED,Young Ltd,GOVERNMENT,EMP-000456,2022-02-15,2022-06-20,354,310.06,109762.73,78483.01,31279.72,28.5,0.05,5488.14,115250.87,SAR,DAP,Young section its better.,2022-02-15
SO-2022-0000107,PRJ-2019-00537,MAT-00000081,RETURN,CLOSED,BILLED,"Padilla, Garcia and Jackson",EXTERNAL,EMP-000523,2022-11-21,2023-01-03,40,25346.59,-1013863.51,805797.9,208065.61,20.52,0.15,152079.53,-1165943.04,SAR,CIF,Tough animal someone fall.,2022-11-21
SO-2021-0000108,PRJ-2020-00745,MAT-00000982,RETURN,IN_PROGRESS,BILLED,Jordan-Sanchez,INTERNAL,EMP-000793,2021-12-02,2022-01-04,309,251.77,-77797.67,50515.42,27282.25,35.07,0.0,0.0,-77797.67,USD,DDP,Not society color bad that.,2021-12-02
SO-2022-0000109,PRJ-2021-00773,MAT-00000578,STANDARD,CLOSED,OVERDUE,"Vega, Jimenez and Aguilar",INTERNAL,EMP-000928,2022-11-18,2023-02-20,320,275.34,88108.61,67028.45,21080.16,23.93,0.05,4405.43,92514.04,SAR,DDP,Leave effect effort act.,2022-11-18
SO-2024-0000110,PRJ-2023-00311,MAT-00000816,STANDARD,IN_PROGRESS,UNBILLED,Santana-Byrd,INTERNAL,EMP-000395,2024-07-07,2024-10-02,20,2677.39,53547.86,38310.05,15237.81,28.46,0.0,0.0,53547.86,EUR,EXW,Available war write federal.,2024-07-07
SO-2023-0000111,PRJ-2022-00609,MAT-00000520,STANDARD,DELIVERED,PAID,Vaughn-Bryant,EXTERNAL,EMP-000512,2023-11-30,2024-01-31,231,21.65,5000.0,4119.85,880.15,17.6,0.15,750.0,5750.0,SAR,FOB,Current his low down.,2023-11-30
SO-2019-0000112,PRJ-2019-00462,MAT-00000106,RETURN,IN_PROGRESS,PAID,"Howard, Phillips and Lyons",JV_PARTNER,EMP-000995,2019-05-07,2019-09-10,89,646.51,-57539.63,41781.67,15757.96,27.39,0.0,0.0,-57539.63,SAR,DAP,Within probably ever.,2019-05-07
SO-2020-0000113,PRJ-2020-00373,MAT-00000382,STANDARD,CLOSED,PAID,"Grimes, Osborne and Beltran",EXTERNAL,EMP-000403,2020-06-20,2020-07-20,324,202.27,65535.37,40179.17,25356.2,38.69,0.15,9830.31,75365.68,USD,DDP,Seat strategy total simply discover soon.,2020-06-20
SO-2021-0000114,PRJ-2023-00259,MAT-00000742,CREDIT_NOTE,DELIVERED,BILLED,Fields PLC,JV_PARTNER,EMP-000806,2021-06-29,2021-09-30,340,7086.29,-2409339.42,-1494695.14,914644.28,37.96,0.0,0.0,-2409339.42,USD,DDP,Question return process stuff.,2021-06-29
SO-2020-0000115,PRJ-2019-00610,MAT-00000726,STANDARD,IN_PROGRESS,PAID,"Davis, Burton and Williams",INTERNAL,EMP-000092,2020-12-16,2021-05-13,344,130.43,44867.03,36041.51,8825.52,19.67,0.15,6730.05,51597.08,USD,DAP,Almost half capital travel force.,2020-12-16
SO-2021-0000116,PRJ-2021-00019,MAT-00000372,STANDARD,IN_PROGRESS,OVERDUE,Thompson-Anderson,INTERNAL,EMP-000433,2021-03-21,2021-04-23,116,811.38,94119.55,67913.63,26205.92,27.84,0.0,0.0,94119.55,USD,DAP,Theory hand maybe evening clearly trial.,2021-03-21
SO-2025-0000117,PRJ-2022-00553,MAT-00000856,RETURN,DRAFT,PARTIALLY_PAID,Coffey-Phillips,INTERNAL,EMP-000907,2025-07-12,2025-09-03,68,835.83,-56836.41,44990.39,11846.02,20.84,0.15,8525.46,-65361.87,USD,DAP,Sound life away senior difficult.,2025-07-12
SO-2025-0000118,PRJ-2023-00925,MAT-00000170,STANDARD,DELIVERED,PAID,"Ramsey, Whitney and Coffey",INTERNAL,EMP-000886,2025-05-26,2025-10-01,228,45.5,10373.22,6839.92,3533.3,34.06,0.15,1555.98,11929.2,SAR,DDP,Hand so add Mr lawyer pull.,2025-05-26
SO-2025-0000119,PRJ-2024-00199,MAT-00000377,CREDIT_NOTE,CANCELLED,UNBILLED,"Baker, James and Little",EXTERNAL,EMP-000828,2025-09-15,2026-02-11,145,2292.73,-332446.5,-237838.87,94607.63,28.46,0.05,16622.33,-349068.83,SAR,FOB,Board doctor agent this no.,2025-09-15
SO-2025-0000120,PRJ-2024-00620,MAT-00000142,STANDARD,DELIVERED,PARTIALLY_PAID,"Walker, Brown and Colon",INTERNAL,EMP-000354,2025-03-05,2025-05-30,365,506.74,184960.87,154178.46,30782.41,16.64,0.15,27744.13,212705.0,SAR,DDP,Power bring animal also.,2025-03-05
SO-2023-0000121,PRJ-2020-00151,MAT-00000851,STANDARD,CANCELLED,UNBILLED,Wilson-Young,INTERNAL,EMP-000570,2023-01-14,2023-05-14,453,432.96,196132.93,157725.36,38407.57,19.58,0.05,9806.65,205939.58,SAR,FOB,Career law provide sea watch industry.,2023-01-14
SO-2022-0000122,PRJ-2023-00084,MAT-00000384,STANDARD,CANCELLED,UNBILLED,"Barber, Mcclure and Pena",INTERNAL,EMP-000300,2022-03-16,2022-05-04,333,45.96,15304.75,12393.7,2911.05,19.02,0.05,765.24,16069.99,EUR,DDP,Past voice evidence real describe know.,2022-03-16
SO-2024-0000123,PRJ-2020-00852,MAT-00000143,BLANKET,DELIVERED,UNBILLED,Foley Inc,JV_PARTNER,EMP-000926,2024-03-17,2024-08-18,132,3719.67,490996.1,304322.55,186673.55,38.02,0.0,0.0,490996.1,USD,DDP,Name within grow huge couple.,2024-03-17
SO-2019-0000124,PRJ-2019-00795,MAT-00000296,STANDARD,DRAFT,PARTIALLY_PAID,Rush Group,EXTERNAL,EMP-000325,2019-02-26,2019-07-17,235,31.11,7311.64,5838.16,1473.48,20.15,0.0,0.0,7311.64,SAR,DAP,Production politics others.,2019-02-26
SO-2023-0000125,PRJ-2023-00248,MAT-00000736,STANDARD,DRAFT,PARTIALLY_PAID,Williams LLC,EXTERNAL,EMP-000172,2023-12-09,2024-01-13,96,1504.08,144391.79,107234.86,37156.93,25.73,0.15,21658.77,166050.56,SAR,DAP,Writer skin day stop.,2023-12-09
SO-2023-0000126,PRJ-2023-00520,MAT-00000806,STANDARD,IN_PROGRESS,PAID,"Clark, Robinson and Kane",GOVERNMENT,EMP-000643,2023-01-09,2023-04-24,192,8334.74,1600270.83,1214473.85,385796.98,24.11,0.05,80013.54,1680284.37,SAR,FCA,Similar small other everyone worker.,2023-01-09
SO-2024-0000127,PRJ-2023-00644,MAT-00000107,STANDARD,CLOSED,BILLED,Fernandez and Sons,JV_PARTNER,EMP-000937,2024-03-30,2024-08-09,174,77.88,13550.73,9323.92,4226.81,31.19,0.15,2032.61,15583.34,SAR,FOB,Produce ago address.,2024-03-30
SO-2025-0000128,PRJ-2020-00139,MAT-00000065,BLANKET,DELIVERED,BILLED,Chapman Inc,EXTERNAL,EMP-000882,2025-06-11,2025-09-12,103,248.59,25605.27,15643.58,9961.69,38.9,0.0,0.0,25605.27,EUR,DAP,Enter camera inside box.,2025-06-11
SO-2022-0000129,PRJ-2024-00260,MAT-00000038,STANDARD,IN_PROGRESS,OVERDUE,Alvarez LLC,GOVERNMENT,EMP-000923,2022-05-20,2022-07-04,336,206.93,69527.46,42547.4,26980.06,38.8,0.05,3476.37,73003.83,SAR,DDP,Order later develop past road training.,2022-05-20
SO-2024-0000130,PRJ-2020-00451,MAT-00000917,STANDARD,CONFIRMED,PAID,"Boyd, Ellis and Maynard",GOVERNMENT,EMP-000514,2024-05-16,2024-06-20,409,68.79,28135.48,19465.16,8670.32,30.82,0.15,4220.32,32355.8,SAR,DAP,Your suggest international.,2024-05-16
SO-2025-0000131,PRJ-2019-00185,MAT-00000559,STANDARD,CONFIRMED,PAID,Henry Group,EXTERNAL,EMP-000418,2025-08-07,2025-10-02,309,18.93,5848.88,3957.49,1891.39,32.34,0.15,877.33,6726.21,SAR,EXW,Tonight focus chance.,2025-08-07
SO-2024-0000132,PRJ-2019-00891,MAT-00000934,STANDARD,DELIVERED,PAID,Hill Ltd,EXTERNAL,EMP-000475,2024-12-09,2025-06-04,30,2211.99,66359.65,52946.34,13413.31,20.21,0.0,0.0,66359.65,SAR,FCA,Nature foot yes most law painting.,2024-12-09
SO-2024-0000133,PRJ-2022-00164,MAT-00000976,STANDARD,DELIVERED,PAID,Mcguire Inc,EXTERNAL,EMP-000031,2024-11-26,2025-03-13,35,347.65,12167.75,7406.51,4761.24,39.13,0.0,0.0,12167.75,EUR,EXW,Result Democrat later direction fund law.,2024-11-26
SO-2023-0000134,PRJ-2024-00158,MAT-00000696,CREDIT_NOTE,IN_PROGRESS,PAID,Blair-Edwards,EXTERNAL,EMP-000587,2023-07-23,2023-10-25,272,447.91,-121830.82,-90578.83,31251.99,25.65,0.05,6091.54,-127922.36,SAR,EXW,Professor hear check type attack.,2023-07-23
SO-2019-0000135,PRJ-2023-00754,MAT-00000191,STANDARD,CANCELLED,UNBILLED,Davis Inc,INTERNAL,EMP-000638,2019-12-27,2020-05-03,397,37.97,15076.06,9489.48,5586.58,37.06,0.05,753.8,15829.86,USD,FCA,Speech news only no form.,2019-12-27
SO-2022-0000136,PRJ-2023-00205,MAT-00000126,RETURN,DELIVERED,OVERDUE,Jenkins Ltd,GOVERNMENT,EMP-000161,2022-06-13,2022-09-23,45,13605.63,-612253.45,435482.29,176771.16,28.87,0.15,91838.02,-704091.47,SAR,CIF,Test return why outside goal.,2022-06-13
SO-2021-0000137,PRJ-2022-00872,MAT-00000162,BLANKET,CLOSED,BILLED,"Romero, Moore and Olson",INTERNAL,EMP-000873,2021-04-13,2021-06-01,115,160.8,18492.49,12766.72,5725.77,30.96,0.0,0.0,18492.49,SAR,CIF,Glass news boy.,2021-04-13
SO-2023-0000138,PRJ-2023-00587,MAT-00000378,RETURN,DELIVERED,PAID,Andrews-Aguirre,EXTERNAL,EMP-000603,2023-09-03,2024-01-29,159,232.29,-36934.74,22956.93,13977.81,37.84,0.05,1846.74,-38781.48,SAR,DAP,Window stand party poor ago upon.,2023-09-03
SO-2019-0000139,PRJ-2019-00129,MAT-00000996,STANDARD,DELIVERED,PAID,"Adams, White and Park",INTERNAL,EMP-000442,2019-11-24,2020-05-06,450,450.8,202860.9,139188.68,63672.22,31.39,0.15,30429.13,233290.03,EUR,DDP,Tv go consider century.,2019-11-24
SO-2023-0000140,PRJ-2020-00933,MAT-00000890,RETURN,DELIVERED,PARTIALLY_PAID,"Morales, Thomas and Schultz",JV_PARTNER,EMP-000061,2023-04-26,2023-08-06,479,19.73,-9449.37,6052.24,3397.13,35.95,0.15,1417.41,-10866.78,SAR,CIF,Begin most heavy.,2023-04-26
SO-2025-0000141,PRJ-2020-00081,MAT-00000257,STANDARD,DELIVERED,BILLED,Peterson-Wood,INTERNAL,EMP-000256,2025-09-15,2026-03-12,274,307.37,84220.19,56908.1,27312.09,32.43,0.0,0.0,84220.19,EUR,FOB,Since nothing be apply church.,2025-09-15
SO-2020-0000142,PRJ-2023-00675,MAT-00000640,CREDIT_NOTE,IN_PROGRESS,OVERDUE,"Williams, Miller and Ramos",JV_PARTNER,EMP-000885,2020-02-11,2020-03-07,443,960.2,-425369.78,-259602.57,165767.21,38.97,0.0,0.0,-425369.78,USD,CIF,Magazine kind event sense box.,2020-02-11
SO-2024-0000143,PRJ-2022-00216,MAT-00000786,STANDARD,DELIVERED,PAID,Rodriguez-Gregory,INTERNAL,EMP-000711,2024-06-03,2024-10-18,149,36.05,5371.03,4064.75,1306.28,24.32,0.15,805.65,6176.68,USD,DDP,Main project animal house out account.,2024-06-03
SO-2021-0000144,PRJ-2020-00465,MAT-00000075,STANDARD,DELIVERED,PAID,Dougherty-Saunders,GOVERNMENT,EMP-000839,2021-06-10,2021-09-13,311,253.96,78980.07,51416.48,27563.59,34.9,0.0,0.0,78980.07,EUR,DDP,Face build market issue.,2021-06-10
SO-2020-0000145,PRJ-2024-00779,MAT-00000380,STANDARD,IN_PROGRESS,PAID,James Ltd,INTERNAL,EMP-000649,2020-02-19,2020-03-16,127,696.2,88417.41,58962.73,29454.68,33.31,0.0,0.0,88417.41,SAR,DAP,Matter street south author.,2020-02-19
SO-2022-0000146,PRJ-2021-00255,MAT-00000986,RETURN,CANCELLED,UNBILLED,"Williams, Smith and Morse",EXTERNAL,EMP-000191,2022-09-13,2023-02-05,98,1973.9,-193442.25,150939.53,42502.72,21.97,0.0,0.0,-193442.25,EUR,DDP,Office of remember individual boy.,2022-09-13
SO-2019-0000147,PRJ-2019-00093,MAT-00000968,STANDARD,CANCELLED,UNBILLED,Burch and Sons,EXTERNAL,EMP-000521,2019-01-26,2019-04-22,181,51.73,9363.5,6121.73,3241.77,34.62,0.0,0.0,9363.5,EUR,FCA,Least ready gun join black job.,2019-01-26
SO-2024-0000148,PRJ-2021-00482,MAT-00000293,STANDARD,CONFIRMED,BILLED,Warren-Foster,EXTERNAL,EMP-000669,2024-07-06,2024-07-31,188,43.94,8261.12,5502.88,2758.24,33.39,0.05,413.06,8674.18,USD,FOB,Second develop single baby.,2024-07-06
SO-2021-0000149,PRJ-2019-00567,MAT-00000296,STANDARD,DELIVERED,PAID,"Wilson, Hicks and Bullock",INTERNAL,EMP-000082,2021-11-09,2021-12-23,320,409.36,130994.73,105624.7,25370.03,19.37,0.15,19649.21,150643.94,SAR,CIF,Go when population challenge bill.,2021-11-09
SO-2025-0000150,PRJ-2022-00348,MAT-00000572,BLANKET,CONFIRMED,PAID,Gonzalez-Morrison,GOVERNMENT,EMP-000487,2025-03-12,2025-06-19,24,3894.9,93477.59,67773.07,25704.52,27.5,0.0,0.0,93477.59,SAR,FOB,Concern significant management.,2025-03-12
SO-2023-0000151,PRJ-2019-00915,MAT-00000528,STANDARD,DELIVERED,BILLED,"Wolf, Cole and Glass",EXTERNAL,EMP-000164,2023-10-31,2024-02-08,379,230.03,87180.79,73899.14,13281.65,15.23,0.05,4359.04,91539.83,SAR,DDP,Poor worry follow wife firm key.,2023-10-31
SO-2024-0000152,PRJ-2021-00577,MAT-00000307,RETURN,IN_PROGRESS,PAID,Ramos-Turner,INTERNAL,EMP-000608,2024-12-18,2025-06-11,299,336.71,-100676.97,85069.47,15607.5,15.5,0.05,5033.85,-105710.82,SAR,FCA,Option goal avoid left.,2024-12-18
SO-2025-0000153,PRJ-2020-00996,MAT-00000795,STANDARD,CLOSED,PAID,Brown LLC,INTERNAL,EMP-000728,2025-11-14,2026-03-05,323,66.84,21589.51,13874.02,7715.49,35.74,0.15,3238.43,24827.94,USD,EXW,Popular within bed.,2025-11-14
SO-2023-0000154,PRJ-2023-00971,MAT-00000718,STANDARD,DELIVERED,PARTIALLY_PAID,"Hunter, Ford and Spencer",JV_PARTNER,EMP-000125,2023-09-14,2024-03-02,105,807.89,84827.97,59654.42,25173.55,29.68,0.05,4241.4,89069.37,EUR,FCA,Last special prepare.,2023-09-14
SO-2024-0000155,PRJ-2020-00064,MAT-00000723,STANDARD,DELIVERED,OVERDUE,Jacobs-Mason,JV_PARTNER,EMP-000163,2024-03-29,2024-08-07,193,481.51,92930.64,66872.21,26058.43,28.04,0.05,4646.53,97577.17,SAR,CIF,Late specific study.,2024-03-29
SO-2024-0000156,PRJ-2023-00791,MAT-00000889,BLANKET,CLOSED,BILLED,"Miller, Lucas and Williams",INTERNAL,EMP-000886,2024-05-22,2024-10-25,491,41.76,20506.0,14785.75,5720.25,27.9,0.0,0.0,20506.0,EUR,CIF,Yard model particular hair truth.,2024-05-22
SO-2025-0000157,PRJ-2020-00296,MAT-00000722,BLANKET,DELIVERED,PAID,Ortiz-Morgan,INTERNAL,EMP-000279,2025-05-21,2025-08-16,479,2052.8,983292.36,727756.21,255536.15,25.99,0.15,147493.85,1130786.21,USD,DDP,Appear piece free form newspaper hit.,2025-05-21
SO-2022-0000158,PRJ-2022-00839,MAT-00000354,RETURN,IN_PROGRESS,BILLED,Cummings-Douglas,GOVERNMENT,EMP-000937,2022-12-02,2023-02-19,178,684.69,-121874.78,94883.82,26990.96,22.15,0.05,6093.74,-127968.52,SAR,DAP,Their four old center glass whose.,2022-12-02
SO-2021-0000159,PRJ-2023-00956,MAT-00000576,STANDARD,CONFIRMED,PAID,"Bates, Anderson and Fletcher",EXTERNAL,EMP-000852,2021-09-29,2021-12-09,26,385.66,10027.08,6616.07,3411.01,34.02,0.15,1504.06,11531.14,SAR,DDP,Finally heavy social.,2021-09-29
SO-2021-0000160,PRJ-2023-00735,MAT-00000484,BLANKET,CONFIRMED,OVERDUE,Santiago Ltd,EXTERNAL,EMP-000115,2021-12-01,2022-04-15,81,1979.07,160304.5,135373.57,24930.93,15.55,0.05,8015.23,168319.73,SAR,CIF,Behavior provide meet adult final week.,2021-12-01
SO-2021-0000161,PRJ-2020-00293,MAT-00000662,CREDIT_NOTE,CONFIRMED,PAID,Meza-Tucker,GOVERNMENT,EMP-000069,2021-03-31,2021-07-29,371,37.4,-13876.85,-10182.67,3694.18,26.62,0.0,0.0,-13876.85,SAR,EXW,Yourself choice fast small.,2021-03-31
SO-2025-0000162,PRJ-2021-00407,MAT-00000807,STANDARD,CLOSED,OVERDUE,"Wise, Conley and Stephenson",EXTERNAL,EMP-000635,2025-06-02,2025-11-08,20,9748.75,194975.05,131094.74,63880.31,32.76,0.0,0.0,194975.05,EUR,CIF,Product then peace.,2025-06-02
SO-2021-0000163,PRJ-2021-00466,MAT-00000657,STANDARD,CLOSED,BILLED,"Bennett, Martin and Guerra",INTERNAL,EMP-000676,2021-02-27,2021-06-05,140,2431.47,340405.68,247152.62,93253.06,27.39,0.0,0.0,340405.68,SAR,CIF,Speak close join improve put down.,2021-02-27
SO-2024-0000164,PRJ-2020-00191,MAT-00000015,STANDARD,IN_PROGRESS,PAID,Bishop-Goodwin,EXTERNAL,EMP-000905,2024-07-26,2024-11-26,313,55.86,17482.86,11333.97,6148.89,35.17,0.15,2622.43,20105.29,SAR,FCA,Doctor dream whole six tough.,2024-07-26
SO-2019-0000165,PRJ-2023-00190,MAT-00000144,STANDARD,IN_PROGRESS,BILLED,Richardson PLC,EXTERNAL,EMP-000609,2019-06-18,2019-09-17,386,658.01,253993.56,167351.36,86642.2,34.11,0.05,12699.68,266693.24,USD,CIF,Left example high month whom.,2019-06-18
SO-2024-0000166,PRJ-2021-00369,MAT-00000710,STANDARD,CONFIRMED,PARTIALLY_PAID,Solis and Sons,EXTERNAL,EMP-000323,2024-06-08,2024-07-22,258,431.04,111209.53,77997.27,33212.26,29.86,0.15,16681.43,127890.96,EUR,CIF,Appear lose he various.,2024-06-08
SO-2023-0000167,PRJ-2020-00227,MAT-00000225,STANDARD,DELIVERED,OVERDUE,"Singleton, Rosales and Mitchell",GOVERNMENT,EMP-000160,2023-08-30,2024-01-28,360,570.77,205477.18,142479.15,62998.03,30.66,0.15,30821.58,236298.76,USD,FOB,Evening town challenge join.,2023-08-30
SO-2024-0000168,PRJ-2021-00773,MAT-00000611,STANDARD,DELIVERED,PAID,Velasquez LLC,JV_PARTNER,EMP-000955,2024-02-01,2024-07-04,289,3564.44,1030123.72,638188.1,391935.62,38.05,0.0,0.0,1030123.72,SAR,DAP,Increase how hear.,2024-02-01
SO-2020-0000169,PRJ-2021-00169,MAT-00000336,STANDARD,CLOSED,PAID,Vang-Brooks,EXTERNAL,EMP-000654,2020-08-16,2020-09-13,461,89.88,41436.52,29925.74,11510.78,27.78,0.15,6215.48,47652.0,SAR,DDP,Five between research.,2020-08-16
SO-2023-0000170,PRJ-2023-00060,MAT-00000573,BLANKET,IN_PROGRESS,UNBILLED,Moody-Taylor,INTERNAL,EMP-000600,2023-04-22,2023-10-01,2,9664.83,19329.66,12827.44,6502.22,33.64,0.15,2899.45,22229.11,SAR,FCA,True line story serve.,2023-04-22
SO-2019-0000171,PRJ-2024-00555,MAT-00000062,CREDIT_NOTE,DELIVERED,BILLED,West-Smith,EXTERNAL,EMP-000077,2019-11-27,2020-03-27,70,225.25,-15767.85,-10170.19,5597.66,35.5,0.15,2365.18,-18133.03,EUR,DDP,Affect democratic change.,2019-11-27
SO-2025-0000172,PRJ-2024-00940,MAT-00000929,STANDARD,CLOSED,PAID,"Lynch, Henderson and Parsons",JV_PARTNER,EMP-000499,2025-03-02,2025-04-30,335,52.57,17611.1,12941.08,4670.02,26.52,0.05,880.55,18491.65,SAR,FOB,Feeling answer information soldier.,2025-03-02
SO-2024-0000173,PRJ-2022-00229,MAT-00000855,BLANKET,CANCELLED,UNBILLED,Brown-Copeland,EXTERNAL,EMP-000002,2024-08-05,2025-01-02,369,144.54,53334.97,38174.56,15160.41,28.42,0.15,8000.25,61335.22,SAR,DDP,Others administration middle drop century investment.,2024-08-05
SO-2021-0000174,PRJ-2022-00159,MAT-00000283,CREDIT_NOTE,CLOSED,BILLED,"Gomez, Duncan and Lopez",INTERNAL,EMP-000242,2021-01-09,2021-03-25,215,464.56,-99880.32,-80140.93,19739.39,19.76,0.15,14982.05,-114862.37,SAR,EXW,Model guess well.,2021-01-09
SO-2022-0000175,PRJ-2023-00613,MAT-00000689,RETURN,IN_PROGRESS,UNBILLED,"Romero, Mcneil and Spencer",EXTERNAL,EMP-000860,2022-01-29,2022-03-19,277,327.35,-90674.93,64355.69,26319.24,29.03,0.0,0.0,-90674.93,SAR,FCA,Them analysis hit health section.,2022-01-29
SO-2023-0000176,PRJ-2022-00327,MAT-00000592,BLANKET,CLOSED,BILLED,Kramer-Cooper,EXTERNAL,EMP-000747,2023-04-24,2023-08-21,339,610.8,207062.28,169597.38,37464.9,18.09,0.15,31059.34,238121.62,SAR,DAP,Billion old series card good full poor.,2023-04-24
SO-2024-0000177,PRJ-2019-00934,MAT-00000180,BLANKET,DELIVERED,UNBILLED,"Marshall, Dominguez and Welch",EXTERNAL,EMP-000768,2024-07-14,2024-12-09,330,185.01,61053.32,41888.91,19164.41,31.39,0.15,9158.0,70211.32,SAR,FOB,As simply leader.,2024-07-14
SO-2021-0000178,PRJ-2020-00386,MAT-00000189,STANDARD,IN_PROGRESS,BILLED,Harris-Moody,EXTERNAL,EMP-000924,2021-01-30,2021-07-06,74,7159.79,529824.51,431481.3,98343.21,18.56,0.05,26491.23,556315.74,SAR,DAP,Firm financial huge.,2021-01-30
SO-2020-0000179,PRJ-2021-00398,MAT-00000249,STANDARD,DELIVERED,OVERDUE,"Kennedy, Johnson and Lucas",INTERNAL,EMP-000357,2020-04-07,2020-05-04,48,838.67,40256.02,32679.17,7576.85,18.82,0.15,6038.4,46294.42,USD,DAP,Ground sit tend forward.,2020-04-07
